task_id,experiment,method,seed,gate_type,theta,q0,q1,separation,chi_max,tdvp_substeps,gate_index,gate_count,sequence,fidelity,raw_overlap,infidelity,vec_error,norm_before,norm_after,max_obs_error,rms_obs_error,runtime_s,max_bond,bond_profile,param_count,discarded_weight_gate,discarded_weight_cumulative,lanczos_tol,x_fraction,angle_index,reuse_source,failure_message,variational_objective_initial,variational_objective_final,variational_sweeps,variational_converged,variational_failed
6c1a0f7991a55af48d09fefe00442e942c974328b324a3531b5a540352c87bff,single_gate_angle_v4,variational_mpo,22,ryy,0.06283185307179587,2,9,7,8,1,0,1,,0.7685004922865786,0.7685004922865786,0.23149950771342143,0.35122414703774124,1.0000000000000016,0.9362914068481069,0.16486958708895028,0.05396364567897826,0.20063376903999597,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01,12,,,0.12335840146238897,0.12335840146238897,1,True,False
1ba843f89d0d4af8021205035fc04b5b86bcbceafd109488332509248c2f6031,single_gate_angle_v4,variational_mpo,22,rzz,0.06283185307179587,2,9,7,8,1,0,1,,0.7596715998220819,0.7596715998220819,0.24032840017791812,0.358341432243928,1.0000000000000016,0.9335906051034222,0.16835626874809861,0.05633159745348358,0.3302641180343926,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01,12,,,0.12840858206262928,0.12840858206262928,1,True,False
b627af732c1003b7fefe55ff1869d766bd6d0675fdb562cf57af13359091ce7b,single_gate_angle_v4,variational_mpo,33,rxx,0.06283185307179587,2,9,7,8,1,0,1,,0.7540493206642457,0.7540493206642457,0.24595067933575432,0.3628220871910438,0.9999999999999998,0.9318584297232781,0.163455821951227,0.05622843056245826,0.6007353850291111,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01,12,,,0.13163986695366625,0.13163986695366625,1,True,False
289aa3c5f20e1415553ba977e1786a19b4f3f3e1730d17718d5a70990cec453a,single_gate_angle_v4,variational_mpo,33,ryy,0.06283185307179587,2,9,7,8,1,0,1,,0.7590646807456105,0.7590646807456105,0.2409353192543895,0.35882700403403145,0.9999999999999998,0.933404082472304,0.1622361747387413,0.054172263870374895,0.30774653499247506,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01,12,,,0.12875681882404066,0.12875681882404066,1,True,False
67f4259c640542914bfa6d2aa9f108add02a83c8f13fb6fb9a79abae7e441ba7,single_gate_angle_v4,variational_mpo,33,rzz,0.06283185307179587,2,9,7,8,1,0,1,,0.7828628375872844,0.7828628375872844,0.21713716241271563,0.33941808318225575,0.9999999999999998,0.9406356174464606,0.14447103947859397,0.04961727063320428,0.310049089952372,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01,12,,,0.11520463519111734,0.11520463519111734,1,True,False
0df8a6a86d3dbda68bd4cad074772b3d6b206f24e65a910a90e24663bbc9154b,single_gate_angle_v4,exact,11,rxx,0.09222454792211941,2,9,7,,,0,1,,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,0.0,0.9999999999999996,0.9999999999999998,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
311a82f3f1366929a797e4789a0b684acd668772412b8c5b74b6a4376c347882,single_gate_angle_v4,exact,11,ryy,0.09222454792211941,2,9,7,,,0,1,,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,0.0,0.9999999999999996,0.9999999999999998,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
5de0e3f9ecf1f270b1b84c018a3b62d9fb427f53c32d126b07ddcadee56a998a,single_gate_angle_v4,exact,11,rzz,0.09222454792211941,2,9,7,,,0,1,,0.9999999999999978,0.9999999999999978,2.220446049250313e-15,0.0,0.9999999999999996,1.0,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
1e109806a08b24e7fd683225b60c613cdc8c56879aad63bdabd1916590dff219,single_gate_angle_v4,exact,22,rxx,0.09222454792211941,2,9,7,,,0,1,,1.0000000000000053,1.0000000000000053,0.0,0.0,1.0000000000000016,1.0000000000000013,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
2dc40917fade113e8cbc3610c8842abff52e74c584bf2eb20cf610293c06f847,single_gate_angle_v4,exact,22,ryy,0.09222454792211941,2,9,7,,,0,1,,1.0000000000000053,1.0000000000000053,0.0,0.0,1.0000000000000016,1.000000000000001,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
4946f9ea6467abb6112a94f3a32718056d3963b5b7a021031eee746cea3dd5fc,single_gate_angle_v4,exact,22,rzz,0.09222454792211941,2,9,7,,,0,1,,1.0000000000000062,1.0000000000000062,0.0,0.0,1.0000000000000016,1.000000000000001,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
d093e38611f517dd7d102556974e6e5ed196a9b725a5dcc78a0cc32a59e986ea,single_gate_angle_v4,exact,33,rxx,0.09222454792211941,2,9,7,,,0,1,,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,0.0,0.9999999999999998,1.0000000000000002,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
00d829802b6065c8d751a3f96e682e7864636bbbe7cf978320fa7ca450d63afa,single_gate_angle_v4,exact,33,ryy,0.09222454792211941,2,9,7,,,0,1,,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,0.0,0.9999999999999998,1.0,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
7fa69ac6cd57ae96bc521716343463f8e669be07d0c785fc5f0c2a1bc37b66a4,single_gate_angle_v4,exact,33,rzz,0.09222454792211941,2,9,7,,,0,1,,0.9999999999999987,0.9999999999999987,1.3322676295501878e-15,0.0,0.9999999999999998,0.9999999999999994,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,,,,,
6b07d811989e9c9fc7ecb930d17058f1ba3aefd6fe59aaaa3de816cb0c0d2ef5,single_gate_angle_v4,hybrid_tdvp,11,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.999083400298018,0.999083400298018,0.0009165997019819905,0.03027886782972689,0.9999999999999996,0.9999999999999998,0.002479573606076646,0.0003984888233842503,0.022066477045882493,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.00027509851640691835,0.00027509851640691835,1e-12,0.01467799267622069,13,,,,,,,
a7c190b2df366964ede7ba6fe99eb9430eaf2afefcf3ec5edf116bfe27f9c834,single_gate_angle_v4,hybrid_tdvp,11,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.9989353947748398,0.9989353947748398,0.0010646052251601645,0.03263263278004076,0.9999999999999996,1.0000000000000002,0.00260630310589266,0.0006022713202007614,0.02359117497690022,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.00042220674902552737,0.00042220674902552737,1e-12,0.01467799267622069,13,,,,,,,
90480ecc4f9ba304d415673b6899fd6801deb58d430b810b50acd06410a9b78c,single_gate_angle_v4,hybrid_tdvp,11,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.9986785336105697,0.9986785336105697,0.0013214663894303147,0.03635798738211115,0.9999999999999996,0.9999999999999999,0.002263454023080924,0.0005037106221538625,0.04770964995259419,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0004181247374123623,0.0004181247374123623,1e-12,0.01467799267622069,13,,,,,,,
d480b6339a815d8d783be762f1cde6c7a161c0bbf396cc33495ec647209c38b4,single_gate_angle_v4,hybrid_tdvp,22,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.9985956688634463,0.9985956688634463,0.0014043311365536937,0.037480988774848144,1.0000000000000016,1.0,0.002422870004217259,0.0004890491448108485,0.07728463399689645,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0002528492839648542,0.0002528492839648542,1e-12,0.01467799267622069,13,,,,,,,
02de2fd3290b126844a37f58304c732a9dd3429d5f595d75a0969aa395e9dc7f,single_gate_angle_v4,hybrid_tdvp,22,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.9985488988520121,0.9985488988520121,0.0014511011479878544,0.03810023561502228,1.0000000000000016,1.0,0.0023496603423062493,0.00044559626418170107,0.02138210303382948,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.00021588937555238247,0.00021588937555238247,1e-12,0.01467799267622069,13,,,,,,,
86edc4dfcb4973b835c102b113fd7a5f563e05851f39cd2c650bfcfc32791401,single_gate_angle_v4,hybrid_tdvp,22,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.9983180755169758,0.9983180755169758,0.0016819244830241775,0.04101990121744532,1.0000000000000016,1.0000000000000002,0.0024253131290999444,0.0005626772557597605,0.018552351044490933,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.00026746929908903994,0.00026746929908903994,1e-12,0.01467799267622069,13,,,,,,,
8ce1dd2babab2c2b72c043c07a269de01a4443e19178556daf3d76a05509fab5,single_gate_angle_v4,hybrid_tdvp,33,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.9983646413057132,0.9983646413057132,0.0016353586942867704,0.040447840993803344,0.9999999999999998,1.0,0.003791848877514069,0.0006033259400991108,0.040503992000594735,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.00023330028356560072,0.00023330028356560072,1e-12,0.01467799267622069,13,,,,,,,
500a76b6f17bc17ab1f7c27c967e5f32f0cf835be3b45c657da7e4e0d9708734,single_gate_angle_v4,hybrid_tdvp,33,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.9984986397700029,0.9984986397700029,0.0015013602299971396,0.03875466648097872,0.9999999999999998,1.0000000000000002,0.0013773280075477512,0.0003188584697122851,0.020593709021341056,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0002706575238882153,0.0002706575238882153,1e-12,0.01467799267622069,13,,,,,,,
7e45d9ba9c388e1a7dc03d04d0c4f7f8f5066c04ec3310cad72611a55d230796,single_gate_angle_v4,hybrid_tdvp,33,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.9985652193013698,0.9985652193013698,0.0014347806986302336,0.03788529684559505,0.9999999999999998,1.0,0.003756501353769478,0.000588295266508175,0.43101241101976484,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.00031123134834736194,0.00031123134834736194,1e-12,0.01467799267622069,13,,,,,,,
fc0ab8f95602c64f4f4c1b00e8a720f366157a88fb3409dfc031938690799fc7,single_gate_angle_v4,mpo_zipup,11,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.895130580193961,0.895130580193961,0.10486941980603903,0.23213485804353287,0.9999999999999996,0.9726836112946035,0.0998416603297616,0.02520653679266139,0.0029367920360527933,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.11006824950144287,0.11006824950144287,1e-12,0.01467799267622069,13,,,,,,,
843cd1bfad2b3cca292754a779bf6d3328381e54dbd4ac2eae9a2ecf0b64e615,single_gate_angle_v4,mpo_zipup,11,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.9051034525653092,0.9051034525653092,0.09489654743469078,0.2205238049975814,0.9999999999999996,0.9753815927263463,0.09016018204191711,0.022467894026840046,0.0024759049993008375,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.09914964628436335,0.09914964628436335,1e-12,0.01467799267622069,13,,,,,,,
545af023f2b4bb4a07874316debf252082358e2f35091e12f7db2b77c8973321,single_gate_angle_v4,mpo_zipup,11,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.8948679673619354,0.8948679673619354,0.10513203263806459,0.23243361970696078,0.9999999999999996,0.9726122621219203,0.10023753371293997,0.025445167453737264,0.002949051035102457,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.11036599780843175,0.11036599780843175,1e-12,0.01467799267622069,13,,,,,,,
9e4e618af6d212cb0ea0a90ae786d83c995d01ac5b73521a1939bf16cb5ff607,single_gate_angle_v4,mpo_zipup,22,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.7769925648251772,0.7769925648251772,0.2230074351748228,0.34427922189072985,1.0000000000000016,0.9388673055199617,0.15632725518205426,0.05218057400221602,0.002341189014259726,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.24841231618598225,0.24841231618598225,1e-12,0.01467799267622069,13,,,,,,,
c130d8c44d3f02a6e239b52c0aa1604e6eece5f07aeb7bd9fcc9d67d0404af1d,single_gate_angle_v4,mpo_zipup,22,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.7685004922865796,0.7685004922865796,0.23149950771342043,0.35122414703774196,1.0000000000000016,0.9362914068481084,0.16486958708894872,0.05395117317406264,0.002277694991789758,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.2592956995706529,0.2592956995706529,1e-12,0.01467799267622069,13,,,,,,,
7eb3f59ce664553fad7e5b41dd8b7bf7568a3a13f64482cec69f5170bf22f5b4,single_gate_angle_v4,mpo_zipup,22,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.7596715998220819,0.7596715998220819,0.24032840017791812,0.35834143224392784,1.0000000000000016,0.9335906051034226,0.16835626874809728,0.056327081629581964,0.002884564979467541,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.27039171725845845,0.27039171725845845,1e-12,0.01467799267622069,13,,,,,,,
075f0eb4b57e8dbd6cf23db7c566db39bc733b92c290a1665f33990db5f0dc45,single_gate_angle_v4,mpo_zipup,33,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.7540493206642443,0.7540493206642443,0.24595067933575565,0.3628220871910441,0.9999999999999998,0.9318584297232768,0.1634558219512272,0.05624564734545194,0.0029407890397123992,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.2778640564555973,0.2778640564555973,1e-12,0.01467799267622069,13,,,,,,,
9f83aedf0daa531eaa255777d02c989f55caea0f1beb63221dbdda31b79d5980,single_gate_angle_v4,mpo_zipup,33,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.7590646807456066,0.7590646807456066,0.24093531925439338,0.35882700403403145,0.9999999999999998,0.9334040824723021,0.16223617473875285,0.054180623732268174,0.0039908119942992926,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.27135892449754223,0.27135892449754223,1e-12,0.01467799267622069,13,,,,,,,
6faa44d3d33302e835108a5cb3b2b0f05b1a2ae91716d57420d645956fbfccbf,single_gate_angle_v4,mpo_zipup,33,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.7828628375872747,0.7828628375872747,0.2171371624127253,0.3394180831822617,0.9999999999999998,0.9406356174464571,0.1444710394786024,0.04960677793011395,0.0022807969944551587,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.24134511037722112,0.24134511037722112,1e-12,0.01467799267622069,13,,,,,,,
2c9b7316aeced25e3223297b0b224f0a638e0133bbbaefe693a4fc1d71c928d8,single_gate_angle_v4,tebd_swap,11,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.44691870858642285,0.44691870858642285,0.5530812914135772,0.5506344885099598,0.9999999999999996,0.8001486851755109,0.6890422673955898,0.19404015934336036,0.0028105900273658335,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.056571868448983,1.056571868448983,1e-12,0.01467799267622069,13,,,,,,,
d31a89c1c6aec70cc3f1f6b9f5532473b3ccf93c25629ce38d38ddf83af5fc50,single_gate_angle_v4,tebd_swap,11,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.4491255001349009,0.4491255001349009,0.5508744998650992,0.549393074836046,0.9999999999999996,0.8013546504427272,0.6852468509965524,0.19273689944359945,0.002902481995988637,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.0563564345727445,1.0563564345727445,1e-12,0.01467799267622069,13,,,,,,,
1e5f4fe8bf0a515e1cf84794e1144098a6bae4ea76093027cf7fb727ddf0b094,single_gate_angle_v4,tebd_swap,11,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.44833827586216807,0.44833827586216807,0.5516617241378319,0.5495946708523486,0.9999999999999996,0.8007594180223917,0.6870980941825224,0.19339980944309834,0.0031793100060895085,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.0555841859629147,1.0555841859629147,1e-12,0.01467799267622069,13,,,,,,,
e6e2ea7ea1f659132b216229de8dbf36e1ebe6e77f9cfb66195d6243658aa4a8,single_gate_angle_v4,tebd_swap,22,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.37173739405406625,0.37173739405406625,0.6282626059459337,0.5864524640311586,1.0000000000000016,0.7505544028938888,0.6177569835994814,0.19341620813629734,0.00289381603943184,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.1062561149834922,1.1062561149834922,1e-12,0.01467799267622069,13,,,,,,,
b234bac87703b795c8a5f499ee0b7d30d23e4a79d0f7d358e494f01f10a8e42d,single_gate_angle_v4,tebd_swap,22,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.3704332098234507,0.3704332098234507,0.6295667901765494,0.587531696171345,1.0000000000000016,0.7499719890001315,0.618124199394182,0.19405322634760372,0.007359022973105311,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.1085017764533411,1.1085017764533411,1e-12,0.01467799267622069,13,,,,,,,
33ff51cae3ba835cac4eeb176bc655c4fc145f1e36c38f0fad86c222732fe7dd,single_gate_angle_v4,tebd_swap,22,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.3705589446755336,0.3705589446755336,0.6294410553244665,0.5871188364049622,1.0000000000000016,0.7497863607273606,0.6195490258556642,0.19382066363099074,0.0028246070141904056,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.1103095338862556,1.1103095338862556,1e-12,0.01467799267622069,13,,,,,,,
95057616d19afebf4b0cf4853c245cbd295e9e6715e812a82527482b0c1e365c,single_gate_angle_v4,tebd_swap,33,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.2713330969113854,0.2713330969113854,0.7286669030886146,0.6753284922801762,0.9999999999999998,0.7055929734934312,0.6737198326063789,0.20807435726479415,0.0028800179716199636,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.4896736035456857,1.4896736035456857,1e-12,0.01467799267622069,13,,,,,,,
22590f10c4de84a31efc948dc7dacd802e2d2b4685febd35bd41cb5592a39dd8,single_gate_angle_v4,tebd_swap,33,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.2714624963809897,0.2714624963809897,0.7285375036190103,0.6749300599648987,0.9999999999999998,0.7053877266267999,0.6733285737316306,0.20857717511051777,0.0034675849601626396,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.489618199739454,1.489618199739454,1e-12,0.01467799267622069,13,,,,,,,
e80c22d4d559d9c0dfcde5e6fd5742604761ca3f3bf4a5b7bebd98119f3f1523,single_gate_angle_v4,tebd_swap,33,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.2726323179336958,0.2726323179336958,0.7273676820663042,0.6738247131157735,0.9999999999999998,0.7059205616242283,0.6724284571881356,0.20817785700281236,0.002805793017614633,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,1.488984007890561,1.488984007890561,1e-12,0.01467799267622069,13,,,,,,,
62189855490d73be12953a50877cd682997163c0bbed5a4a63c3aa94bfdb30e3,single_gate_angle_v4,variational_mpo,11,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.895130580193961,0.895130580193961,0.10486941980603903,0.23213485804353287,0.9999999999999996,0.9726836112946035,0.0998416603297616,0.02520653679266139,0.30600101698655635,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.0538865923188907,0.0538865923188907,1,True,False
cef8e16b8ddb6f34748fefbbbac18f221b060f585e9bbd9b94627d06832e6cbe,single_gate_angle_v4,variational_mpo,11,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.9051034525653092,0.9051034525653092,0.09489654743469078,0.2205238049975814,0.9999999999999996,0.9753815927263463,0.09016018204191711,0.022467894026840046,0.2688441289938055,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.048630748570612115,0.048630748570612115,1,True,False
1617df6d1ca9fe3f1bb459a510ff829865fb12165cbec9902b7b462614bdf415,single_gate_angle_v4,variational_mpo,11,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.8948679673619354,0.8948679673619354,0.10513203263806459,0.23243361970696078,0.9999999999999996,0.9726122621219203,0.10023753371293997,0.025445167453737264,0.48882602498633787,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.05402538757008091,0.05402538757008091,1,True,False
04f55262882a1d3044564b536d1c69312a2baa4b92e81512a4264dd2ed01592e,single_gate_angle_v4,variational_mpo,22,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.7769925648251772,0.7769925648251772,0.2230074351748228,0.34427922189072985,1.0000000000000016,0.9388673055199617,0.15632725518205426,0.05218057400221602,0.2563043039990589,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.11852818262568676,0.11852818262568676,1,True,False
5b6abcb534c876f01ce2a15cb9cf39026a2bd5df3c0a880f5e84f8aefc39cddb,single_gate_angle_v4,variational_mpo,22,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.7685004922865796,0.7685004922865796,0.23149950771342043,0.35122414703774196,1.0000000000000016,0.9362914068481084,0.16486958708894872,0.05395117317406264,0.2808255330310203,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.12335840146238986,0.12335840146238986,1,True,False
7c7458b448ae7de49c500fd2b2e24fedf429c58e97fff073e48e7381643813d7,single_gate_angle_v4,variational_mpo,22,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.7596715998220819,0.7596715998220819,0.24032840017791812,0.35834143224392784,1.0000000000000016,0.9335906051034226,0.16835626874809728,0.056327081629581964,0.23649242200190201,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.12840858206262995,0.12840858206262995,1,True,False
67fd0126c67dd7d018b789a9bdc911baea98892a3c0414347a9030a90cba7d5a,single_gate_angle_v4,variational_mpo,33,rxx,0.09222454792211941,2,9,7,8,1,0,1,,0.7540493206642443,0.7540493206642443,0.24595067933575565,0.3628220871910441,0.9999999999999998,0.9318584297232768,0.1634558219512272,0.05624564734545194,0.6495919310254976,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.1316398669536658,0.1316398669536658,1,True,False
86cf9cf8dc6f88f6bbef76af600c2331da850c83b3c0db9e17480c191bbae15d,single_gate_angle_v4,variational_mpo,33,ryy,0.09222454792211941,2,9,7,8,1,0,1,,0.7590646807456066,0.7590646807456066,0.24093531925439338,0.35882700403403145,0.9999999999999998,0.9334040824723021,0.16223617473875285,0.054180623732268174,0.70437877002405,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.12875681882403933,0.12875681882403933,1,True,False
95c8e3373dd014c8116afaa147539b4704ec86be20cc777f43c0b8c0d40bc5a9,single_gate_angle_v4,variational_mpo,33,rzz,0.09222454792211941,2,9,7,8,1,0,1,,0.7828628375872747,0.7828628375872747,0.2171371624127253,0.3394180831822617,0.9999999999999998,0.9406356174464571,0.1444710394786024,0.04960677793011395,0.23631855903659016,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.01467799267622069,13,,,0.1152046351911209,0.1152046351911209,1,True,False
c52d7d3ea2ad8e5228aa16baaa00286d8f1ada26bf0b76eb7b179d4dda6396f3,single_gate_angle_v4,exact,11,rxx,0.13536712389686328,2,9,7,,,0,1,,0.9999999999999982,0.9999999999999982,1.7763568394002505e-15,0.0,0.9999999999999996,0.9999999999999992,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.021544346900318822,14,,,,,,,
ba80593721b54904b5e225a4150ac422599699e68be0c681a2ab0813dbdeb307,single_gate_angle_v4,exact,11,ryy,0.13536712389686328,2,9,7,,,0,1,,0.9999999999999978,0.9999999999999978,2.220446049250313e-15,0.0,0.9999999999999996,0.9999999999999991,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.021544346900318822,14,,,,,,,
736b6c441147b836544161becc457969cacee9193b30b82cd74079d8fa50b6d7,single_gate_angle_v4,exact,11,rzz,0.13536712389686328,2,9,7,,,0,1,,0.9999999999999978,0.9999999999999978,2.220446049250313e-15,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.021544346900318822,14,,,,,,,
943e4d7e39eda79a8b9ff5f3da5a9ffffb1551053d5c5cdf4017a10d8bfaa72e,single_gate_angle_v4,exact,22,rxx,0.13536712389686328,2,9,7,,,0,1,,1.0000000000000062,1.0000000000000062,0.0,0.0,1.0000000000000016,1.0000000000000013,0.0,0.0,0.0,8,"[1, 2, 4, 8, 8, 8, 8, 8, 8, 8, 4, 2, 1]",936,0.0,0.0,1e-12,0.021544346900318822,14,,,,,,,
