seed,experiment,sequence,gate_count,chi_max,objective_initial,objective_final,sweeps,converged,failed,trace
33,C,commuting,8,8,0.0,0.0,0,True,False,[0.0]
33,C,commuting,9,8,0.002038008989980744,0.002038008989980744,1,True,False,"[0.002038008989980744, 0.002038008989980744]"
33,C,commuting,10,8,0.001285452818065247,0.001285452818065247,1,True,False,"[0.001285452818065247, 0.001285452818065247]"
33,C,commuting,11,8,0.0,0.0,0,True,False,[0.0]
33,C,commuting,12,8,0.0008005309666965221,0.0008005309666965221,1,True,False,"[0.0008005309666965221, 0.0008005309666965221]"
33,C,commuting,13,8,0.0006595334324421831,0.0006595334324421831,1,True,False,"[0.0006595334324421831, 0.0006595334324421831]"
33,C,commuting,14,8,2.220446049250313e-16,2.220446049250313e-16,0,True,False,[2.220446049250313e-16]
33,C,commuting,15,8,0.000523604143868317,0.000523604143868317,1,True,False,"[0.000523604143868317, 0.000523604143868317]"
33,C,commuting,16,8,0.00047106066240054645,0.00047106066240054645,1,True,False,"[0.00047106066240054645, 0.00047106066240054645]"
33,C,commuting,17,8,1.1102230246251565e-15,1.1102230246251565e-15,0,True,False,[1.1102230246251565e-15]
33,C,commuting,18,8,0.0004048089173998015,0.0004048089173998015,1,True,False,"[0.0004048089173998015, 0.0004048089173998015]"
33,C,commuting,19,8,0.0003836804851784503,0.0003836804851784503,1,True,False,"[0.0003836804851784503, 0.0003836804851784503]"
33,C,commuting,20,8,0.0,0.0,0,True,False,[0.0]
33,C,commuting,21,8,0.00033803355274253377,0.00033803355274253377,1,True,False,"[0.00033803355274253377, 0.00033803355274253377]"
33,C,commuting,22,8,0.0003284236907936666,0.0003284236907936666,1,True,False,"[0.0003284236907936666, 0.0003284236907936666]"
33,C,commuting,23,8,0.0,0.0,0,True,False,[0.0]
33,C,commuting,24,8,0.000292489264314133,0.000292489264314133,1,True,False,"[0.000292489264314133, 0.000292489264314133]"
33,C,commuting,25,8,0.0002858879056597541,0.0002858879056597541,1,True,False,"[0.0002858879056597541, 0.0002858879056597541]"
33,C,commuting,26,8,0.0,0.0,0,True,False,[0.0]
33,C,commuting,27,8,0.00025757105080104203,0.00025757105080104203,1,True,False,"[0.00025757105080104203, 0.00025757105080104203]"
33,C,commuting,28,8,0.00025106290765264383,0.00025106290765264383,1,True,False,"[0.00025106290765264383, 0.00025106290765264383]"
33,C,commuting,29,8,0.0,0.0,0,True,False,[0.0]
33,C,commuting,30,8,0.00022942738656683836,0.00022942738656683836,1,True,False,"[0.00022942738656683836, 0.00022942738656683836]"
33,C,commuting,31,8,0.00022250860721007015,0.00022250860721007015,1,True,False,"[0.00022250860721007015, 0.00022250860721007015]"
33,C,commuting,32,8,2.220446049250313e-16,2.220446049250313e-16,0,True,False,[2.220446049250313e-16]
33,C,commuting,33,8,0.00020637472058315787,0.00020637472058315787,1,True,False,"[0.00020637472058315787, 0.00020637472058315787]"
33,C,commuting,34,8,0.00019932261313115873,0.00019932261313115873,1,True,False,"[0.00019932261313115873, 0.00019932261313115873]"
33,C,commuting,35,8,0.0,0.0,0,True,False,[0.0]
33,C,commuting,36,8,0.00018748693966563756,0.00018748693966563756,1,True,False,"[0.00018748693966563756, 0.00018748693966563756]"
33,C,commuting,1,16,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,2,16,0.0,0.0,0,True,False,[0.0]
33,C,commuting,3,16,0.13758840576074505,0.13758840576074505,1,True,False,"[0.13758840576074505, 0.13758840576074505]"
33,C,commuting,4,16,0.0022171290270935895,0.0022171290270935895,1,True,False,"[0.0022171290270935895, 0.0022171290270935895]"
33,C,commuting,5,16,6.661338147750939e-16,6.661338147750939e-16,0,True,False,[6.661338147750939e-16]
33,C,commuting,6,16,0.0011978563658983088,0.0011978563658983088,1,True,False,"[0.0011978563658983088, 0.0011978563658983088]"
33,C,commuting,7,16,0.0009972760893366406,0.0009972760893366406,1,True,False,"[0.0009972760893366406, 0.0009972760893366406]"
33,C,commuting,8,16,0.0,0.0,0,True,False,[0.0]
33,C,commuting,9,16,0.000993898496211676,0.000993898496211676,1,True,False,"[0.000993898496211676, 0.000993898496211676]"
33,C,commuting,10,16,0.0007537764046652295,0.0007537764046652295,1,True,False,"[0.0007537764046652295, 0.0007537764046652295]"
33,C,commuting,11,16,2.220446049250313e-16,2.220446049250313e-16,0,True,False,[2.220446049250313e-16]
33,C,commuting,12,16,0.0007719960391139313,0.0007719960391139313,1,True,False,"[0.0007719960391139313, 0.0007719960391139313]"
33,C,commuting,13,16,0.0005713866974421666,0.0005713866974421666,1,True,False,"[0.0005713866974421666, 0.0005713866974421666]"
33,C,commuting,14,16,0.0,0.0,0,True,False,[0.0]
33,C,commuting,15,16,0.0005866254047670605,0.0005866254047670605,1,True,False,"[0.0005866254047670605, 0.0005866254047670605]"
33,C,commuting,16,16,0.00044355451101107946,0.00044355451101107946,1,True,False,"[0.00044355451101107946, 0.00044355451101107946]"
33,C,commuting,17,16,6.661338147750939e-16,6.661338147750939e-16,0,True,False,[6.661338147750939e-16]
33,C,commuting,18,16,0.00045975870072845204,0.00045975870072845204,1,True,False,"[0.00045975870072845204, 0.00045975870072845204]"
33,C,commuting,19,16,0.0003631401401458234,0.0003631401401458234,1,True,False,"[0.0003631401401458234, 0.0003631401401458234]"
33,C,commuting,20,16,2.220446049250313e-16,2.220446049250313e-16,0,True,False,[2.220446049250313e-16]
33,C,commuting,21,16,0.00037736227482065843,0.00037736227482065843,1,True,False,"[0.00037736227482065843, 0.00037736227482065843]"
33,C,commuting,22,16,0.0003134468457242079,0.0003134468457242079,1,True,False,"[0.0003134468457242079, 0.0003134468457242079]"
33,C,commuting,23,16,0.0,0.0,0,True,False,[0.0]
33,C,commuting,24,16,0.00032463628685874824,0.00032463628685874824,1,True,False,"[0.00032463628685874824, 0.00032463628685874824]"
33,C,commuting,25,16,0.0002819517655885395,0.0002819517655885395,1,True,False,"[0.0002819517655885395, 0.0002819517655885395]"
33,C,commuting,26,16,0.0,0.0,0,True,False,[0.0]
33,C,commuting,27,16,0.0002914837936318637,0.0002914837936318637,1,True,False,"[0.0002914837936318637, 0.0002914837936318637]"
33,C,commuting,28,16,0.0002620833710238468,0.0002620833710238468,1,True,False,"[0.0002620833710238468, 0.0002620833710238468]"
33,C,commuting,29,16,0.0,0.0,0,True,False,[0.0]
33,C,commuting,30,16,0.0002715052805550844,0.0002715052805550844,1,True,False,"[0.0002715052805550844, 0.0002715052805550844]"
33,C,commuting,31,16,0.0002504633362205855,0.0002504633362205855,1,True,False,"[0.0002504633362205855, 0.0002504633362205855]"
33,C,commuting,32,16,0.0,0.0,0,True,False,[0.0]
33,C,commuting,33,16,0.000260438184640277,0.000260438184640277,1,True,False,"[0.000260438184640277, 0.000260438184640277]"
33,C,commuting,34,16,0.0002448138554160817,0.0002448138554160817,1,True,False,"[0.0002448138554160817, 0.0002448138554160817]"
33,C,commuting,35,16,1.7763568394002505e-15,1.7763568394002505e-15,0,True,False,[1.7763568394002505e-15]
33,C,commuting,36,16,0.000255218881907604,0.000255218881907604,1,True,False,"[0.000255218881907604, 0.000255218881907604]"
33,C,commuting,1,32,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,2,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,3,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,4,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,5,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,6,32,2.220446049250313e-16,2.220446049250313e-16,0,True,False,[2.220446049250313e-16]
33,C,commuting,7,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,8,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,9,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,10,32,1.3322676295501878e-15,1.3322676295501878e-15,0,True,False,[1.3322676295501878e-15]
33,C,commuting,11,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,12,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,13,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,14,32,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,15,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,16,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,17,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,18,32,1.3322676295501878e-15,1.3322676295501878e-15,0,True,False,[1.3322676295501878e-15]
33,C,commuting,19,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,20,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,21,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,22,32,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,23,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,24,32,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,25,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,26,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,27,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,28,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,29,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,30,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,31,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,32,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,33,32,8.881784197001252e-16,8.881784197001252e-16,0,True,False,[8.881784197001252e-16]
33,C,commuting,34,32,0.0,0.0,0,True,False,[0.0]
33,C,commuting,35,32,1.3322676295501878e-15,1.3322676295501878e-15,0,True,False,[1.3322676295501878e-15]
33,C,commuting,36,32,8.881784197001252e-16,8.881784197001252e-16,0,True,False,[8.881784197001252e-16]
33,C,commuting,1,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,2,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,3,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,4,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,5,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,6,64,2.220446049250313e-16,2.220446049250313e-16,0,True,False,[2.220446049250313e-16]
33,C,commuting,7,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,8,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,9,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,10,64,1.3322676295501878e-15,1.3322676295501878e-15,0,True,False,[1.3322676295501878e-15]
33,C,commuting,11,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,12,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,13,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,14,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,15,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,16,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,17,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,18,64,1.3322676295501878e-15,1.3322676295501878e-15,0,True,False,[1.3322676295501878e-15]
33,C,commuting,19,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,20,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,21,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,22,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,23,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,24,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
33,C,commuting,25,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,26,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,27,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,28,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,29,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,30,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,31,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,32,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,33,64,8.881784197001252e-16,8.881784197001252e-16,0,True,False,[8.881784197001252e-16]
33,C,commuting,34,64,0.0,0.0,0,True,False,[0.0]
33,C,commuting,35,64,1.3322676295501878e-15,1.3322676295501878e-15,0,True,False,[1.3322676295501878e-15]
33,C,commuting,36,64,8.881784197001252e-16,8.881784197001252e-16,0,True,False,[8.881784197001252e-16]
11,C,mixed,1,8,0.05388659231889026,0.05388659231889026,1,True,False,"[0.05388659231889026, 0.05388659231889026]"
11,C,mixed,2,8,0.1748256304488376,0.1748256304488376,1,True,False,"[0.1748256304488376, 0.1748256304488376]"
11,C,mixed,3,8,0.19315991533473986,0.19315991533473986,1,True,False,"[0.19315991533473986, 0.19315991533473986]"
11,C,mixed,4,8,0.0031120720863435647,0.0031120720863435647,1,True,False,"[0.0031120720863435647, 0.0031120720863435647]"
11,C,mixed,5,8,0.004931368108785694,0.004931368108785694,1,True,False,"[0.004931368108785694, 0.004931368108785694]"
11,C,mixed,6,8,0.0063854911577445606,0.0063854911577445606,1,True,False,"[0.0063854911577445606, 0.0063854911577445606]"
11,C,mixed,7,8,0.002502300282551939,0.002502300282551939,1,True,False,"[0.002502300282551939, 0.002502300282551939]"
11,C,mixed,8,8,0.0026757318561676513,0.0026757318561676513,1,True,False,"[0.0026757318561676513, 0.0026757318561676513]"
11,C,mixed,9,8,0.005026014481817054,0.005026014481817054,1,True,False,"[0.005026014481817054, 0.005026014481817054]"
11,C,mixed,10,8,0.0021076410981555327,0.0021076410981555327,1,True,False,"[0.0021076410981555327, 0.0021076410981555327]"
11,C,mixed,11,8,0.00245519920348225,0.00245519920348225,1,True,False,"[0.00245519920348225, 0.00245519920348225]"
11,C,mixed,12,8,0.01014483838418534,0.01014483838418534,1,True,False,"[0.01014483838418534, 0.01014483838418534]"
11,C,mixed,13,8,0.0018922824267235683,0.0018922824267235683,1,True,False,"[0.0018922824267235683, 0.0018922824267235683]"
11,C,mixed,14,8,0.002340804680970976,0.002340804680970976,1,True,False,"[0.002340804680970976, 0.002340804680970976]"
11,C,mixed,15,8,0.0036494307547498828,0.0036494307547498828,1,True,False,"[0.0036494307547498828, 0.0036494307547498828]"
11,C,mixed,16,8,0.0017162302402369267,0.0017162302402369267,1,True,False,"[0.0017162302402369267, 0.0017162302402369267]"
11,C,mixed,17,8,0.0018554826742425146,0.0018554826742425146,1,True,False,"[0.0018554826742425146, 0.0018554826742425146]"
11,C,mixed,18,8,0.0027740370021231975,0.0027740370021231975,1,True,False,"[0.0027740370021231975, 0.0027740370021231975]"
11,C,mixed,19,8,0.0011438915415691309,0.0011438915415691309,1,True,False,"[0.0011438915415691309, 0.0011438915415691309]"
11,C,mixed,20,8,0.0011668129647004477,0.0011668129647004477,1,True,False,"[0.0011668129647004477, 0.0011668129647004477]"
11,C,mixed,21,8,0.001801896914797485,0.001801896914797485,1,True,False,"[0.001801896914797485, 0.001801896914797485]"
11,C,mixed,22,8,0.0007704675333757294,0.0007704675333757294,1,True,False,"[0.0007704675333757294, 0.0007704675333757294]"
11,C,mixed,23,8,0.0007602829820563262,0.0007602829820563262,1,True,False,"[0.0007602829820563262, 0.0007602829820563262]"
11,C,mixed,24,8,0.0012313456119228405,0.0012313456119228405,1,True,False,"[0.0012313456119228405, 0.0012313456119228405]"
11,C,mixed,25,8,0.0006023233782854742,0.0006023233782854742,1,True,False,"[0.0006023233782854742, 0.0006023233782854742]"
11,C,mixed,26,8,0.000655475916579995,0.000655475916579995,1,True,False,"[0.000655475916579995, 0.000655475916579995]"
11,C,mixed,27,8,0.0009450527626349015,0.0009450527626349015,1,True,False,"[0.0009450527626349015, 0.0009450527626349015]"
11,C,mixed,28,8,0.0005057207464591595,0.0005057207464591595,1,True,False,"[0.0005057207464591595, 0.0005057207464591595]"
11,C,mixed,29,8,0.0006407522150928546,0.0006407522150928546,1,True,False,"[0.0006407522150928546, 0.0006407522150928546]"
11,C,mixed,30,8,0.0011004971328016921,0.0011004971328016921,1,True,False,"[0.0011004971328016921, 0.0011004971328016921]"
11,C,mixed,31,8,0.00033937949239448706,0.00033937949239448706,1,True,False,"[0.00033937949239448706, 0.00033937949239448706]"
11,C,mixed,32,8,0.0006905068658373814,0.0006905068658373814,1,True,False,"[0.0006905068658373814, 0.0006905068658373814]"
11,C,mixed,33,8,0.0006915106874150201,0.0006915106874150201,1,True,False,"[0.0006915106874150201, 0.0006915106874150201]"
11,C,mixed,34,8,0.00023323594990309893,0.00023323594990309893,1,True,False,"[0.00023323594990309893, 0.00023323594990309893]"
11,C,mixed,35,8,0.0004513962013916739,0.0004513962013916739,1,True,False,"[0.0004513962013916739, 0.0004513962013916739]"
11,C,mixed,36,8,0.00042747711441859515,0.00042747711441859515,1,True,False,"[0.00042747711441859515, 0.00042747711441859515]"
11,C,mixed,1,16,0.0,0.0,0,True,False,[0.0]
11,C,mixed,2,16,0.08947364104367073,0.08947364104367073,1,True,False,"[0.08947364104367073, 0.08947364104367073]"
11,C,mixed,3,16,0.07146918245746892,0.07146918245746892,1,True,False,"[0.07146918245746892, 0.07146918245746892]"
11,C,mixed,4,16,0.004323086730675607,0.004323086730675607,1,True,False,"[0.004323086730675607, 0.004323086730675607]"
11,C,mixed,5,16,0.009131429280915926,0.009131429280915926,1,True,False,"[0.009131429280915926, 0.009131429280915926]"
11,C,mixed,6,16,0.005959503338572869,0.005959503338572869,1,True,False,"[0.005959503338572869, 0.005959503338572869]"
11,C,mixed,7,16,0.001596092178693942,0.001596092178693942,1,True,False,"[0.001596092178693942, 0.001596092178693942]"
11,C,mixed,8,16,0.0031551729352388147,0.0031551729352388147,1,True,False,"[0.0031551729352388147, 0.0031551729352388147]"
11,C,mixed,9,16,0.0037995578061935653,0.0037995578061935653,1,True,False,"[0.0037995578061935653, 0.0037995578061935653]"
11,C,mixed,10,16,0.001257650931084875,0.001257650931084875,1,True,False,"[0.001257650931084875, 0.001257650931084875]"
11,C,mixed,11,16,0.0015748295359800935,0.0015748295359800935,1,True,False,"[0.0015748295359800935, 0.0015748295359800935]"
11,C,mixed,12,16,0.0023472030334559246,0.0023472030334559246,1,True,False,"[0.0023472030334559246, 0.0023472030334559246]"
11,C,mixed,13,16,0.0010780563138970134,0.0010780563138970134,1,True,False,"[0.0010780563138970134, 0.0010780563138970134]"
11,C,mixed,14,16,0.0006492159934781139,0.0006492159934781139,1,True,False,"[0.0006492159934781139, 0.0006492159934781139]"
11,C,mixed,15,16,0.0013093336566711855,0.0013093336566711855,1,True,False,"[0.0013093336566711855, 0.0013093336566711855]"
11,C,mixed,16,16,0.0009264164658340235,0.0009264164658340235,1,True,False,"[0.0009264164658340235, 0.0009264164658340235]"
11,C,mixed,17,16,0.00029791352873109744,0.00029791352873109744,1,True,False,"[0.00029791352873109744, 0.00029791352873109744]"
11,C,mixed,18,16,0.0030838284071534883,0.0030838284071534883,1,True,False,"[0.0030838284071534883, 0.0030838284071534883]"
11,C,mixed,19,16,0.0006885027598182436,0.0006885027598182436,1,True,False,"[0.0006885027598182436, 0.0006885027598182436]"
11,C,mixed,20,16,0.0002157803154863025,0.0002157803154863025,1,True,False,"[0.0002157803154863025, 0.0002157803154863025]"
11,C,mixed,21,16,0.002116167878777997,0.002116167878777997,1,True,False,"[0.002116167878777997, 0.002116167878777997]"
11,C,mixed,22,16,0.0005669578218954197,0.0005669578218954197,1,True,False,"[0.0005669578218954197, 0.0005669578218954197]"
11,C,mixed,23,16,0.0001707123826550916,0.0001707123826550916,1,True,False,"[0.0001707123826550916, 0.0001707123826550916]"
11,C,mixed,24,16,0.0012162183973774,0.0012162183973774,1,True,False,"[0.0012162183973774, 0.0012162183973774]"
11,C,mixed,25,16,0.0004509768678409021,0.0004509768678409021,1,True,False,"[0.0004509768678409021, 0.0004509768678409021]"
11,C,mixed,26,16,0.00012218926672069585,0.00012218926672069585,1,True,False,"[0.00012218926672069585, 0.00012218926672069585]"
11,C,mixed,27,16,0.0007420360959173866,0.0007420360959173866,1,True,False,"[0.0007420360959173866, 0.0007420360959173866]"
11,C,mixed,28,16,0.0003626934016551786,0.0003626934016551786,1,True,False,"[0.0003626934016551786, 0.0003626934016551786]"
11,C,mixed,29,16,6.821707237891772e-05,6.821707237891772e-05,1,True,False,"[6.821707237891772e-05, 6.821707237891772e-05]"
11,C,mixed,30,16,0.0005172161865736324,0.0005172161865736324,1,True,False,"[0.0005172161865736324, 0.0005172161865736324]"
11,C,mixed,31,16,0.0003149620050770796,0.0003149620050770796,1,True,False,"[0.0003149620050770796, 0.0003149620050770796]"
11,C,mixed,32,16,2.5779684080351473e-05,2.5779684080351473e-05,1,True,False,"[2.5779684080351473e-05, 2.5779684080351473e-05]"
11,C,mixed,33,16,0.00041281407034432505,0.00041281407034432505,1,True,False,"[0.00041281407034432505, 0.00041281407034432505]"
11,C,mixed,34,16,0.0002929428426676761,0.0002929428426676761,1,True,False,"[0.0002929428426676761, 0.0002929428426676761]"
11,C,mixed,35,16,6.025206490178903e-06,6.025206490178903e-06,1,True,False,"[6.025206490178903e-06, 6.025206490178903e-06]"
11,C,mixed,36,16,0.0003722631271063648,0.0003722631271063648,1,True,False,"[0.0003722631271063648, 0.0003722631271063648]"
11,C,mixed,1,32,0.0,0.0,0,True,False,[0.0]
11,C,mixed,2,32,1.9984014443252818e-15,1.9984014443252818e-15,0,True,False,[1.9984014443252818e-15]
11,C,mixed,3,32,0.015775215163965406,0.015775215163965406,1,True,False,"[0.015775215163965406, 0.015775215163965406]"
11,C,mixed,4,32,0.004501991178600395,0.004501991178600395,1,True,False,"[0.004501991178600395, 0.004501991178600395]"
11,C,mixed,5,32,0.010685119446728564,0.010685119446728564,1,True,False,"[0.010685119446728564, 0.010685119446728564]"
11,C,mixed,6,32,0.0005583968762907787,0.0005583968762907787,1,True,False,"[0.0005583968762907787, 0.0005583968762907787]"
11,C,mixed,7,32,0.001030143623373947,0.001030143623373947,1,True,False,"[0.001030143623373947, 0.001030143623373947]"
11,C,mixed,8,32,0.0008310718716133536,0.0008227269215579369,2,True,False,"[0.0008310718716133536, 0.0008227269215579369, 0.0008227269215579369]"
11,C,mixed,9,32,2.8450709677052544e-07,2.8450712519223487e-07,1,True,False,"[2.8450709677052544e-07, 2.8450712519223487e-07]"
11,C,mixed,10,32,1.9382156768443792e-07,1.9382156768443792e-07,1,True,False,"[1.9382156768443792e-07, 1.9382156768443792e-07]"
11,C,mixed,11,32,0.00019336624557531046,0.00019336624557531046,1,True,False,"[0.00019336624557531046, 0.00019336624557531046]"
11,C,mixed,12,32,7.661835040373433e-05,7.661835040373433e-05,1,True,False,"[7.661835040373433e-05, 7.661835040373433e-05]"
11,C,mixed,13,32,0.00045240533572910024,0.00045240533572910024,1,True,False,"[0.00045240533572910024, 0.00045240533572910024]"
11,C,mixed,14,32,0.00021843099452745207,0.00021843099452745207,1,True,False,"[0.00021843099452745207, 0.00021843099452745207]"
11,C,mixed,15,32,3.651147660055365e-05,3.651147660055365e-05,1,True,False,"[3.651147660055365e-05, 3.651147660055365e-05]"
11,C,mixed,16,32,7.948965000847963e-05,7.948965000847963e-05,1,True,False,"[7.948965000847963e-05, 7.948965000847963e-05]"
11,C,mixed,17,32,0.0001105370792275906,0.0001105370792275906,1,True,False,"[0.0001105370792275906, 0.0001105370792275906]"
11,C,mixed,18,32,2.4603282068547117e-05,2.4603282068547117e-05,1,True,False,"[2.4603282068547117e-05, 2.4603282068547117e-05]"
11,C,mixed,19,32,5.0386599261598164e-05,5.0386599261598164e-05,1,True,False,"[5.0386599261598164e-05, 5.0386599261598164e-05]"
11,C,mixed,20,32,8.252204420311493e-05,8.252204420311493e-05,1,True,False,"[8.252204420311493e-05, 8.252204420311493e-05]"
11,C,mixed,21,32,2.4256550864576454e-05,2.4256550864576454e-05,1,True,False,"[2.4256550864576454e-05, 2.4256550864576454e-05]"
11,C,mixed,22,32,3.823867981300744e-05,3.823867981300744e-05,1,True,False,"[3.823867981300744e-05, 3.823867981300744e-05]"
11,C,mixed,23,32,6.612262122951407e-05,6.612262122951407e-05,1,True,False,"[6.612262122951407e-05, 6.612262122951407e-05]"
11,C,mixed,24,32,2.4858763244317572e-05,2.4858763244317572e-05,1,True,False,"[2.4858763244317572e-05, 2.4858763244317572e-05]"
11,C,mixed,25,32,3.229080213351665e-05,3.229080213351665e-05,1,True,False,"[3.229080213351665e-05, 3.229080213351665e-05]"
11,C,mixed,26,32,5.3769786086954596e-05,5.3769786086954596e-05,1,True,False,"[5.3769786086954596e-05, 5.3769786086954596e-05]"
11,C,mixed,27,32,2.523774744522811e-05,2.523774744522811e-05,1,True,False,"[2.523774744522811e-05, 2.523774744522811e-05]"
11,C,mixed,28,32,2.9241710330252246e-05,2.9241710330252246e-05,1,True,False,"[2.9241710330252246e-05, 2.9241710330252246e-05]"
11,C,mixed,29,32,4.3833618079469616e-05,4.3833618079469616e-05,1,True,False,"[4.3833618079469616e-05, 4.3833618079469616e-05]"
11,C,mixed,30,32,2.5296115572892575e-05,2.5296115572892575e-05,1,True,False,"[2.5296115572892575e-05, 2.5296115572892575e-05]"
11,C,mixed,31,32,2.7313536223649848e-05,2.7313536223649848e-05,1,True,False,"[2.7313536223649848e-05, 2.7313536223649848e-05]"
11,C,mixed,32,32,3.5629528944536304e-05,3.5629528944536304e-05,1,True,False,"[3.5629528944536304e-05, 3.5629528944536304e-05]"
11,C,mixed,33,32,2.484344148023787e-05,2.484344148023787e-05,1,True,False,"[2.484344148023787e-05, 2.484344148023787e-05]"
11,C,mixed,34,32,2.544412697691456e-05,2.544412697691456e-05,1,True,False,"[2.544412697691456e-05, 2.544412697691456e-05]"
11,C,mixed,35,32,2.8925370563870345e-05,2.8925370563870345e-05,1,True,False,"[2.8925370563870345e-05, 2.8925370563870345e-05]"
11,C,mixed,36,32,2.3680073549803282e-05,2.3680073549803282e-05,1,True,False,"[2.3680073549803282e-05, 2.3680073549803282e-05]"
11,C,mixed,1,64,0.0,0.0,0,True,False,[0.0]
11,C,mixed,2,64,1.9984014443252818e-15,1.9984014443252818e-15,0,True,False,[1.9984014443252818e-15]
11,C,mixed,3,64,1.1102230246251565e-15,1.1102230246251565e-15,0,True,False,[1.1102230246251565e-15]
11,C,mixed,4,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
11,C,mixed,5,64,1.1102230246251565e-15,1.1102230246251565e-15,0,True,False,[1.1102230246251565e-15]
11,C,mixed,6,64,2.220446049250313e-16,2.220446049250313e-16,0,True,False,[2.220446049250313e-16]
11,C,mixed,7,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
11,C,mixed,8,64,0.0,0.0,0,True,False,[0.0]
11,C,mixed,9,64,1.1102230246251565e-15,1.1102230246251565e-15,0,True,False,[1.1102230246251565e-15]
11,C,mixed,10,64,0.0,0.0,0,True,False,[0.0]
11,C,mixed,11,64,0.0,0.0,0,True,False,[0.0]
11,C,mixed,12,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
11,C,mixed,13,64,0.0,0.0,0,True,False,[0.0]
11,C,mixed,14,64,8.881784197001252e-16,8.881784197001252e-16,0,True,False,[8.881784197001252e-16]
11,C,mixed,15,64,4.440892098500626e-16,4.440892098500626e-16,0,True,False,[4.440892098500626e-16]
11,C,mixed,16,64,0.0,0.0,0,True,False,[0.0]
11,C,mixed,17,64,1.3322676295501878e-15,1.3322676295501878e-15,0,True,False,[1.3322676295501878e-15]
11,C,mixed,18,64,0.0,0.0,0,True,False,[0.0]
