gamma,target_seed,method,iteration,fixed_validation_fidelity,noiseless_fidelity,gradient_norm,train_trajectories,validation_trajectories
0.023000000000000003,125,independent,1,0.06040975643766938,2.8363865919959955e-05,0.06255624886579916,16,32
0.023000000000000003,125,independent,2,0.060606295585607164,1.6321446261584772e-05,0.06895484023316821,16,32
0.023000000000000003,125,independent,3,0.06065021345116447,8.246672894964577e-06,0.0668871232895105,16,32
0.023000000000000003,125,independent,4,0.06086166847690953,1.528430064864476e-06,0.04676645958725024,16,32
0.023000000000000003,125,independent,5,0.060986445842641304,2.0080588986781707e-06,0.06069497094168792,16,32
0.023000000000000003,125,independent,6,0.06115957757445373,2.555955185721853e-07,0.03758609430700329,16,32
0.023000000000000003,125,independent,7,0.06127966493087575,4.567167005378998e-07,0.051895900618255435,16,32
0.023000000000000003,125,independent,8,0.06143045149656519,2.7775583316410994e-06,0.04217531105050843,16,32
0.023000000000000003,125,independent,9,0.06160261952752766,2.3536019410311335e-06,0.06407330075364455,16,32
0.023000000000000003,125,independent,10,0.0618581609138978,6.559827676254864e-06,0.03833229129416827,16,32
0.023000000000000003,125,independent,11,0.06197427243809859,1.3903521893840805e-05,0.05226451629229343,16,32
0.023000000000000003,125,independent,12,0.062141277604454113,1.2613270031555975e-05,0.0611685154960276,16,32
0.023000000000000003,125,independent,13,0.062216385864795776,2.7098796115654002e-05,0.08758664152464385,16,32
0.023000000000000003,125,independent,14,0.06270769422419646,5.989096951024231e-05,0.0702513887236518,16,32
0.023000000000000003,125,independent,15,0.06309372907487111,8.612360276506189e-05,0.07022912761948366,16,32
0.023000000000000003,125,independent,16,0.06337082228702103,9.47794288221001e-05,0.0543998349623152,16,32
0.023000000000000003,125,independent,17,0.06354419756237524,0.00012708834054929517,0.08366358364451228,16,32
0.023000000000000003,125,independent,18,0.06361359066710713,0.00015445170309702047,0.06192241564682212,16,32
0.023000000000000003,125,independent,19,0.06371491971176715,0.00015780644859824883,0.03854377911778909,16,32
0.023000000000000003,125,independent,20,0.06375955051026924,0.00017298993342093475,0.04515473330071365,16,32
0.023000000000000003,125,independent,21,0.06384166037344066,0.00019560330046178303,0.06147635603702667,16,32
0.023000000000000003,125,independent,22,0.06416435986379072,0.0002464645859388372,0.06306946698519776,16,32
0.023000000000000003,125,independent,23,0.06438951245085008,0.00025703789345958735,0.037252074390971356,16,32
0.023000000000000003,125,independent,24,0.06442309060283913,0.0002871187276423728,0.10439599191060185,16,32
0.023000000000000003,125,independent,25,0.06458723233863745,0.00024386407695652784,0.08415114493393981,16,32
0.023000000000000003,125,independent,26,0.06501063019784697,0.0003330254312495713,0.05535651122070815,16,32
0.023000000000000003,125,independent,27,0.06515691085818234,0.0004254015784855612,0.0826340778694727,16,32
0.023000000000000003,125,independent,28,0.06553957064563684,0.0005635928144418706,0.055163822742305496,16,32
0.023000000000000003,125,independent,29,0.06566645440871943,0.0005716291248932244,0.05137705436286423,16,32
0.023000000000000003,125,independent,30,0.06592989703792798,0.000712773909978766,0.07305718558181429,16,32
0.023000000000000003,125,independent,31,0.06625083407843818,0.0009143419393777372,0.08614202435148623,16,32
0.023000000000000003,125,independent,32,0.06644654398434795,0.001140531569858357,0.07636241209928138,16,32
0.023000000000000003,125,independent,33,0.06679891360041698,0.0012868310040657445,0.07436697909420564,16,32
0.023000000000000003,125,independent,34,0.06727736715551037,0.0015314082627311818,0.05980088649805062,16,32
0.023000000000000003,125,independent,35,0.0676121128015546,0.0016958840639754566,0.04740165196307199,16,32
0.023000000000000003,125,independent,36,0.06769617434150998,0.0017780518413916787,0.10929747825991509,16,32
0.023000000000000003,125,independent,37,0.0680555560921218,0.002018927451554697,0.06038363140964357,16,32
0.023000000000000003,125,independent,38,0.06845128173425988,0.002274180237389676,0.06577398987399508,16,32
0.023000000000000003,125,independent,39,0.06873903720616126,0.002503224630864493,0.04521378643982131,16,32
0.023000000000000003,125,independent,40,0.0687060105954487,0.0025428978746974,0.08326629742929076,16,32
0.023000000000000003,125,independent,41,0.06926132298846464,0.0029746910549860797,0.07458125083761968,16,32
0.023000000000000003,125,independent,42,0.06946311306014202,0.0030197047555722977,0.12079887070758437,16,32
0.023000000000000003,125,independent,43,0.07032428550811348,0.0037227930232592004,0.07130251105184389,16,32
0.023000000000000003,125,independent,44,0.07039257853749413,0.0037891811426490007,0.0700280658927409,16,32
0.023000000000000003,125,independent,45,0.07079905122980786,0.004279189775976824,0.06742539098986508,16,32
0.023000000000000003,125,independent,46,0.07121303939290183,0.00482179021975848,0.06400155568589112,16,32
0.023000000000000003,125,independent,47,0.07154812081847844,0.005041415175614567,0.059618768315515804,16,32
0.023000000000000003,125,independent,48,0.07164620901836725,0.005303124265151425,0.06631574258673872,16,32
0.023000000000000003,125,independent,49,0.07192732818941007,0.005581828268686614,0.08720858741629424,16,32
0.023000000000000003,125,independent,50,0.07253793749191231,0.006347344636019621,0.0609337849653257,16,32
0.023000000000000003,125,independent,51,0.0728146378167257,0.006752706214677094,0.0760510776907594,16,32
0.023000000000000003,125,independent,52,0.07322094992807637,0.007221645562714567,0.12304202641017983,16,32
0.023000000000000003,125,independent,53,0.07424895486268165,0.008296380641477011,0.11131266139485489,16,32
0.023000000000000003,125,independent,54,0.07518761911582128,0.00920696915080768,0.1206513413338553,16,32
0.023000000000000003,125,independent,55,0.07619632669301227,0.010342679281157768,0.08655384720098204,16,32
0.023000000000000003,125,independent,56,0.07686842658091816,0.011248449431440249,0.06642019514319797,16,32
0.023000000000000003,125,independent,57,0.07678785603255966,0.011136110577423905,0.11034873106493752,16,32
0.023000000000000003,125,independent,58,0.07755295510483859,0.012305850967853978,0.060812056904730294,16,32
0.023000000000000003,125,independent,59,0.07797068689912423,0.012974746658908215,0.05646988949694063,16,32
0.023000000000000003,125,independent,60,0.07831521971568221,0.013303926346170588,0.08222566238662483,16,32
0.023000000000000003,125,independent,61,0.0788506933592042,0.013740834148245465,0.1085821348418294,16,32
0.023000000000000003,125,independent,62,0.07969000840863381,0.0155238765210616,0.13237306888396197,16,32
0.023000000000000003,125,independent,63,0.08061035931868893,0.0168706493955925,0.11531642007937086,16,32
0.023000000000000003,125,independent,64,0.0815435888293096,0.01837324977276259,0.15007741439158925,16,32
0.023000000000000003,125,independent,65,0.08313840536916439,0.020860037430856408,0.09730547954601011,16,32
0.023000000000000003,125,independent,66,0.08413947835782666,0.022949810458551014,0.13050086805329641,16,32
0.023000000000000003,125,independent,67,0.08553620029423672,0.025139814496913264,0.11381486338152116,16,32
0.023000000000000003,125,independent,68,0.08625445668181775,0.02564779246549687,0.07227189686329123,16,32
0.023000000000000003,125,independent,69,0.08664520844853928,0.026382595848980943,0.1118838618191723,16,32
0.023000000000000003,125,independent,70,0.0877513627266675,0.02888735184544972,0.07156358654938025,16,32
0.023000000000000003,125,independent,71,0.08815784880536914,0.029473077254884825,0.14597503518826677,16,32
0.023000000000000003,125,independent,72,0.08966453994156798,0.033033914012614414,0.1362221450255381,16,32
0.023000000000000003,125,independent,73,0.09093829708673584,0.03587789395212048,0.12311867142153683,16,32
0.023000000000000003,125,independent,74,0.09193561123296567,0.037395497617997604,0.10961411015317073,16,32
0.023000000000000003,125,independent,75,0.09279647010949285,0.0388496914278171,0.1001585489273784,16,32
0.023000000000000003,125,independent,76,0.0936726592374047,0.04135248420511924,0.08701418384821946,16,32
0.023000000000000003,125,independent,77,0.09416217444276599,0.043147821107808085,0.06844298045506636,16,32
0.023000000000000003,125,independent,78,0.09446393896377879,0.04467064440220175,0.09969805142122996,16,32
0.023000000000000003,125,independent,79,0.09451432887160084,0.044625909588709524,0.07471865296133323,16,32
0.023000000000000003,125,independent,80,0.0950411143570163,0.0474023707600453,0.0,16,32
0.023000000000000003,125,cross,0,0.0643602723932498,5.32989981881621e-05,0.08011653509024332,4,12
0.023000000000000003,125,cross,1,0.06476102984770175,3.919298837456452e-05,0.10345435400396433,4,12
0.023000000000000003,125,cross,2,0.06502314595737209,1.6014076670091743e-05,0.07285829505122418,4,12
0.023000000000000003,125,cross,3,0.06493633019752518,1.8602415005734567e-05,0.06412576660883859,4,12
0.023000000000000003,125,cross,4,0.065113783747383,1.5738689555739915e-05,0.051801754216961496,4,12
0.023000000000000003,125,cross,5,0.06503278114570725,2.5872498389753033e-05,0.08578757696876203,4,12
0.023000000000000003,125,cross,6,0.06541588122219615,1.819858927113185e-05,0.11198500330390038,4,12
0.023000000000000003,125,cross,7,0.06645348864861868,2.9731092342113604e-05,0.11754350933323189,4,12
0.023000000000000003,125,cross,8,0.06710179769336201,1.7011647926281824e-05,0.10793850246126989,4,12
0.023000000000000003,125,cross,9,0.06751701063354909,5.401648789436164e-07,0.07418538113123098,4,12
0.023000000000000003,125,cross,10,0.0678626994922084,7.1094623834952135e-06,0.07603364569708998,4,12
0.023000000000000003,125,cross,11,0.0672161076459845,6.124169477636268e-06,0.08411392202748366,4,12
0.023000000000000003,125,cross,12,0.06678311556807631,2.312685384147768e-06,0.055399309712392396,4,12
0.023000000000000003,125,cross,13,0.06672072864651826,1.4104279709213778e-06,0.08168985255970355,4,12
0.023000000000000003,125,cross,14,0.06727635309333686,5.433010513695022e-06,0.10098816931862224,4,12
0.023000000000000003,125,cross,15,0.0677863624585463,2.4472025207785006e-05,0.07961463949190449,4,12
0.023000000000000003,125,cross,16,0.06795238746257592,3.0165238839730657e-05,0.04837774792552254,4,12
0.023000000000000003,125,cross,17,0.06789518956186529,3.3654318548228546e-05,0.08685793973564658,4,12
0.023000000000000003,125,cross,18,0.0682363626527394,2.5876847786954575e-05,0.10876043726935371,4,12
0.023000000000000003,125,cross,19,0.0687470509256534,2.9271828047163414e-05,0.03648604698300582,4,12
0.023000000000000003,125,cross,20,0.06873274443208668,3.313635593187751e-05,0.13017371885946055,4,12
0.023000000000000003,125,cross,21,0.06941754890393805,3.9945446206154e-05,0.04853538773232048,4,12
0.023000000000000003,125,cross,22,0.06949668652699156,4.545877835556465e-05,0.07837867667092621,4,12
0.023000000000000003,125,cross,23,0.06920388211381852,7.778018763656573e-05,0.0905599723023915,4,12
0.023000000000000003,125,cross,24,0.06956993442529136,0.0001088607681736881,0.1610296012351857,4,12
0.023000000000000003,125,cross,25,0.07052855908627162,5.659909941084393e-05,0.11258221567405528,4,12
0.023000000000000003,125,cross,26,0.07109648284946644,9.925104228381569e-05,0.0737652822065697,4,12
0.023000000000000003,125,cross,27,0.07099229182646882,8.219177571302116e-05,0.17699375527786468,4,12
0.023000000000000003,125,cross,28,0.07147713881071124,0.0002454789541493992,0.06755553085627584,4,12
0.023000000000000003,125,cross,29,0.07171749203387602,0.0002583221909606412,0.05314889157036047,4,12
0.023000000000000003,125,cross,30,0.07158592837826656,0.00029085663946374816,0.10252304256521756,4,12
0.023000000000000003,125,cross,31,0.07151102596889926,0.0004585387987431297,0.14800315969850228,4,12
0.023000000000000003,125,cross,32,0.07233388407580967,0.0007686539111186424,0.06866665432143929,4,12
0.023000000000000003,125,cross,33,0.07205201161767573,0.0007217409878511087,0.13403007928624378,4,12
0.023000000000000003,125,cross,34,0.07246622016060923,0.001073861818684871,0.094230343400125,4,12
0.023000000000000003,125,cross,35,0.07188717779356392,0.0011115789244661447,0.036377995529658896,4,12
0.023000000000000003,125,cross,36,0.07206788231603505,0.0011223292252365302,0.1335315170554341,4,12
0.023000000000000003,125,cross,37,0.0715972063531616,0.0012881362127948467,0.05952546211884698,4,12
0.023000000000000003,125,cross,38,0.07143548413102839,0.0013908661674034287,0.06751766801390663,4,12
0.023000000000000003,125,cross,39,0.07125820313782737,0.0014477754836047946,0.0808403727175799,4,12
0.023000000000000003,125,cross,40,0.07151903173399428,0.0016320462744325698,0.09532591689731972,4,12
0.023000000000000003,125,cross,41,0.07191194502621553,0.0019106047045111777,0.08693438405051615,4,12
0.023000000000000003,125,cross,42,0.07220314545337532,0.0023572541961187693,0.05659336597450072,4,12
0.023000000000000003,125,cross,43,0.07233823113314806,0.0025719833476937656,0.06358141846629861,4,12
0.023000000000000003,125,cross,44,0.07214332425310953,0.0025939220223583984,0.08765635036013027,4,12
0.023000000000000003,125,cross,45,0.07191464692690035,0.0028091185950410774,0.10040523546829498,4,12
0.023000000000000003,125,cross,46,0.07175095014581802,0.003109721834069543,0.06856979489724432,4,12
0.023000000000000003,125,cross,47,0.07185091382800936,0.003182392553238155,0.0692789928224782,4,12
0.023000000000000003,125,cross,48,0.07192188490807246,0.0036834112022960013,0.10581972407097735,4,12
0.023000000000000003,125,cross,49,0.07177648903901566,0.004189042858557762,0.13045306028108297,4,12
0.023000000000000003,125,cross,50,0.07161158163014329,0.004943441218371692,0.06276474289908177,4,12
0.023000000000000003,125,cross,51,0.07149764306953155,0.005304126712788173,0.13881873684414944,4,12
0.023000000000000003,125,cross,52,0.07133882820116506,0.005996867915292029,0.23458490194745812,4,12
0.023000000000000003,125,cross,53,0.07192820286794037,0.007521491195001926,0.22927113184611908,4,12
0.023000000000000003,125,cross,54,0.07124017585924601,0.009083240450329082,0.08536483025985604,4,12
0.023000000000000003,125,cross,55,0.0712732665979872,0.009612821230765796,0.130700568440091,4,12
0.023000000000000003,125,cross,56,0.07063112584574581,0.010876550768450167,0.08570518966245878,4,12
0.023000000000000003,125,cross,57,0.07085481347661786,0.011837050570507796,0.10850238744399292,4,12
0.023000000000000003,125,cross,58,0.07050237174437532,0.01260330440572837,0.07776631089785518,4,12
0.023000000000000003,125,cross,59,0.07047968930492096,0.013280988556856875,0.0916464392064739,4,12
0.023000000000000003,125,cross,60,0.07020310438232662,0.01419243331363828,0.10594571857335297,4,12
0.023000000000000003,125,cross,61,0.07023501207582694,0.014939269928929915,0.2525641372563855,4,12
0.023000000000000003,125,cross,62,0.06990460235853645,0.018858097479663792,0.18152158092848553,4,12
0.023000000000000003,125,cross,63,0.06924227013200089,0.01995576510449836,0.2266108072109161,4,12
0.023000000000000003,125,cross,64,0.06827925382447649,0.02269101939860494,0.1356309216344084,4,12
0.023000000000000003,125,cross,65,0.0681604992706107,0.025040532062974834,0.08556661239441218,4,12
0.023000000000000003,125,cross,66,0.06832167428415897,0.02538630511947797,0.22778347794797796,4,12
0.023000000000000003,125,cross,67,0.06876920205885406,0.0306109110887505,0.11440282725883358,4,12
0.023000000000000003,125,cross,68,0.0693065924219578,0.030926480608964663,0.07288607155749866,4,12
0.023000000000000003,125,cross,69,0.06948413183660823,0.032596052279401974,0.1700441294204899,4,12
0.023000000000000003,125,cross,70,0.06979165764056389,0.035845069675777844,0.12026686114575412,4,12
0.023000000000000003,125,cross,71,0.07020089808738729,0.0367239234123264,0.08125680666247162,4,12
0.023000000000000003,125,cross,72,0.06992648239156002,0.03725682020207841,0.22936537282397665,4,12
0.023000000000000003,125,cross,73,0.06957407266054945,0.03855365999501899,0.15312449819062063,4,12
0.023000000000000003,125,cross,74,0.06939556257680461,0.03996414438893349,0.1734333594932102,4,12
0.023000000000000003,125,cross,75,0.07008474643767854,0.04378750273685398,0.10371606467007344,4,12
0.023000000000000003,125,cross,76,0.06994610137042652,0.04541115500677874,0.10363704886049499,4,12
0.023000000000000003,125,cross,77,0.07011619445396293,0.04599463978625805,0.11545645559000745,4,12
0.023000000000000003,125,cross,78,0.07063626012154901,0.04908428266344169,0.1001092906332412,4,12
0.023000000000000003,125,cross,79,0.07123492120414528,0.052716862917751676,0.0882257299472797,4,12
0.023000000000000003,125,cross,80,0.07111157720565069,0.054102925427733026,0.0,4,12
0.034,125,independent,0,0.024083912621771626,5.32989981881621e-05,0.06511166760924357,16,32
0.034,125,independent,1,0.024109356245642505,4.114135393447299e-05,0.04031592168033627,16,32
0.034,125,independent,2,0.02422217903243569,3.010941492046132e-05,0.05375545301081184,16,32
0.034,125,independent,3,0.02437474711307812,2.5305553431331852e-05,0.06987230073193874,16,32
0.034,125,independent,4,0.024526964326313506,9.804859805552488e-06,0.0577215030080153,16,32
0.034,125,independent,5,0.02453775710866263,4.785842309851945e-06,0.06856905827338888,16,32
0.034,125,independent,6,0.02446937393209868,5.555131391692836e-06,0.05141051860176301,16,32
0.034,125,independent,7,0.02451574288704126,1.5325309276318344e-05,0.050069845652848874,16,32
0.034,125,independent,8,0.024671224922285254,1.774984058612912e-05,0.05980318649101545,16,32
0.034,125,independent,9,0.024924359420794438,2.4814285904257348e-05,0.05583232971898411,16,32
0.034,125,independent,10,0.024888524559111662,2.0113296609988285e-05,0.048184417397411555,16,32
0.034,125,independent,11,0.0250325512765181,2.0798843482349694e-05,0.04874087305886342,16,32
0.034,125,independent,12,0.025104211802957445,8.260873156797644e-06,0.0662058422402572,16,32
0.034,125,independent,13,0.025306337670559953,1.270756533049893e-05,0.06942637428744945,16,32
0.034,125,independent,14,0.02532389030191813,1.0963719628277129e-05,0.07081590766069228,16,32
0.034,125,independent,15,0.025350025000891924,1.7835957895050072e-05,0.057385524673360604,16,32
0.034,125,independent,16,0.025228386519389794,1.6783174013413086e-05,0.04312367393439691,16,32
0.034,125,independent,17,0.02525921907268805,2.5488426689552537e-05,0.06861807181141624,16,32
0.034,125,independent,18,0.025291877577136735,3.328037015285234e-05,0.06879775111638482,16,32
0.034,125,independent,19,0.025182383030276395,5.0622178829596155e-05,0.042133864244999826,16,32
0.034,125,independent,20,0.025217729433109678,5.015315497401422e-05,0.05788083757948983,16,32
0.034,125,independent,21,0.025321388161853343,6.189334916566367e-05,0.07177485665969496,16,32
0.034,125,independent,22,0.02537340839370713,7.081870659309604e-05,0.08130342014173209,16,32
0.034,125,independent,23,0.025359748635934022,0.00011233668464509377,0.02932667245965476,16,32
0.034,125,independent,24,0.025449241882829793,0.00011315556155127954,0.10499419205711416,16,32
0.034,125,independent,25,0.025415819764328513,0.00013616112697517073,0.056161231242990106,16,32
0.034,125,independent,26,0.025582923954641894,0.00018455705976472828,0.06582254165972737,16,32
0.034,125,independent,27,0.02565335631952488,0.00023267837674796114,0.06802971773094622,16,32
0.034,125,independent,28,0.026002077061641465,0.00031625403676568747,0.06561435222202916,16,32
0.034,125,independent,29,0.02602988296409487,0.0003547722095456682,0.04945731729836226,16,32
0.034,125,independent,30,0.026183676477182807,0.00034151596180528074,0.055242005199119676,16,32
0.034,125,independent,31,0.026274908644530248,0.0003767947292430538,0.05913385816169396,16,32
0.034,125,independent,32,0.026141568591600627,0.0003452817440999666,0.06789751944677468,16,32
0.034,125,independent,33,0.02635235924471578,0.00039446746353142534,0.07055294418904726,16,32
0.034,125,independent,34,0.02662473809899652,0.000532574660456252,0.060409764272316376,16,32
0.034,125,independent,35,0.02656802233537639,0.000613979966352001,0.06382628423571869,16,32
0.034,125,independent,36,0.02669779434300762,0.0007225386574328188,0.07074317715389293,16,32
0.034,125,independent,37,0.02687978844662539,0.0008402195109174437,0.057288711637070916,16,32
0.034,125,independent,38,0.026985191312637394,0.0008908023729162605,0.07638127417616827,16,32
0.034,125,independent,39,0.027253162731002117,0.0010552111244422355,0.044883527934581044,16,32
0.034,125,independent,40,0.027500169441625318,0.0011512164127910794,0.05824642740521046,16,32
0.034,125,independent,41,0.02774782821005313,0.0012687496168901546,0.07538443127318227,16,32
0.034,125,independent,42,0.027980193714273863,0.001460956157161384,0.08421159106925409,16,32
0.034,125,independent,43,0.02836042662698334,0.0016730245454274855,0.0672033920995032,16,32
0.034,125,independent,44,0.02838363864843375,0.0016021474136063095,0.04197949385558121,16,32
0.034,125,independent,45,0.028545455003409582,0.0016846829400464112,0.09640457269479805,16,32
0.034,125,independent,46,0.028895893998011197,0.0021959140656752215,0.052149296319570215,16,32
0.034,125,independent,47,0.02899805852013504,0.0023872014026075057,0.08817008521954858,16,32
0.034,125,independent,48,0.029022734282690258,0.002306501026258928,0.06438404646621454,16,32
0.034,125,independent,49,0.028990262677166742,0.0022598199201698884,0.06778876623476732,16,32
0.034,125,independent,50,0.029338833128990112,0.0023910336375771,0.0594819580696656,16,32
0.034,125,independent,51,0.029546441790804043,0.0024772137277248546,0.0646078034737145,16,32
0.034,125,independent,52,0.02944577352314897,0.0024897112834271055,0.07780629197446096,16,32
0.034,125,independent,53,0.029985356461140002,0.002665802304000418,0.0569628198764133,16,32
0.034,125,independent,54,0.029758514641014488,0.0024387219674018145,0.06937444624338818,16,32
0.034,125,independent,55,0.029913167522050952,0.002634183584628636,0.11782028384538748,16,32
0.034,125,independent,56,0.030543496912492238,0.00324135074381741,0.060306639385887637,16,32
0.034,125,independent,57,0.03039669835696504,0.003190578661344255,0.041308536719855536,16,32
0.034,125,independent,58,0.030547532786055438,0.003180344725183572,0.03502697352034916,16,32
0.034,125,independent,59,0.030542549958150506,0.0031841975707252927,0.0776437826318912,16,32
0.034,125,independent,60,0.03058369611958342,0.0034535303212623685,0.08893523627352203,16,32
0.034,125,independent,61,0.03067176360294037,0.0031049227082459658,0.049915483594721595,16,32
0.034,125,independent,62,0.030799005189814585,0.003368969858375641,0.05733573365040304,16,32
0.034,125,independent,63,0.03086909611486276,0.003676497955557725,0.0661085407643859,16,32
0.034,125,independent,64,0.031087400500432225,0.003933774145070107,0.052414798219012855,16,32
0.034,125,independent,65,0.03121265201966021,0.004044124620071965,0.06488834732291869,16,32
0.034,125,independent,66,0.03135766224491081,0.004011154036966442,0.0538875919850343,16,32
0.034,125,independent,67,0.031177087901712454,0.00387280202535849,0.10022113544719409,16,32
0.034,125,independent,68,0.03165597690106409,0.004544719876276064,0.08325953148083892,16,32
0.034,125,independent,69,0.03159264247621223,0.004412709747043973,0.07574749414004009,16,32
0.034,125,independent,70,0.03174178669256634,0.0048865005262002026,0.05705275268397969,16,32
0.034,125,independent,71,0.03198704600598988,0.005071703490367122,0.10380809542933664,16,32
0.034,125,independent,72,0.032288817655677086,0.00550995074315969,0.06023405553189021,16,32
0.034,125,independent,73,0.03256222523495143,0.005561997769229026,0.08983204251363135,16,32
0.034,125,independent,74,0.03294911877125842,0.006063752725274756,0.08608022512337353,16,32
0.034,125,independent,75,0.03358805991750918,0.00647476694649475,0.08667676877805826,16,32
0.034,125,independent,76,0.0338052616448855,0.007170417842353194,0.059578943474330674,16,32
0.034,125,independent,77,0.033793452311368995,0.006938405770047095,0.07353768298088527,16,32
0.034,125,independent,78,0.03358400085348726,0.0067823541702567705,0.06296721965666038,16,32
0.034,125,independent,79,0.03381394591428426,0.007361376987262634,0.08195814293552815,16,32
0.034,125,independent,80,0.03420518600074149,0.008341854232843398,0.0,16,32
0.034,125,cross,0,0.020744326198569144,5.32989981881621e-05,0.047559614577245626,4,12
0.034,125,cross,1,0.020839552317364937,4.51838399496896e-05,0.06133197104184075,4,12
0.034,125,cross,2,0.020866946604574305,4.0963425309265386e-05,0.09095793206301254,4,12
0.034,125,cross,3,0.02138226946607903,6.97788164694286e-05,0.12300895671804388,4,12
0.034,125,cross,4,0.0213945087428543,6.7761333241895e-05,0.10643011203385733,4,12
0.034,125,cross,5,0.021466905591455226,0.00010838227986380518,0.13576690486836196,4,12
0.034,125,cross,6,0.02133041253026609,3.5053262667316715e-05,0.0832982487335487,4,12
0.034,125,cross,7,0.021491103526411846,3.604340118658388e-05,0.05361241036295949,4,12
0.034,125,cross,8,0.02146069929331355,3.0480952005184008e-05,0.05612209555758465,4,12
0.034,125,cross,9,0.021525242969642523,2.3280338847932976e-05,0.07801061478011181,4,12
0.034,125,cross,10,0.02170059245793494,1.708723694853772e-05,0.06254947162832267,4,12
0.034,125,cross,11,0.02194017911699077,1.7704179685828786e-05,0.07709599542630013,4,12
0.034,125,cross,12,0.02176759789602491,5.413408833155976e-05,0.03244819786911136,4,12
0.034,125,cross,13,0.021807871235259225,5.1009969819898446e-05,0.08446742648904032,4,12
0.034,125,cross,14,0.022152796542733128,3.407368600849595e-05,0.04626185101299351,4,12
0.034,125,cross,15,0.022221234524468364,2.7082225992258814e-05,0.07128489081970364,4,12
0.034,125,cross,16,0.022257435172038553,2.072586986901392e-05,0.04282408866121956,4,12
0.034,125,cross,17,0.022241249096315464,2.6635346728876515e-05,0.07462612051273756,4,12
0.034,125,cross,18,0.02214398920732795,2.5202824899807007e-05,0.14726933311591855,4,12
0.034,125,cross,19,0.02221409325922428,2.2905377981334056e-06,0.06386578112301625,4,12
0.034,125,cross,20,0.022424642628063308,3.5139830329628833e-06,0.12624012472691556,4,12
0.034,125,cross,21,0.022389649238534037,9.148719500688163e-05,0.03778462456138796,4,12
0.034,125,cross,22,0.022383013126541614,8.63377164504862e-05,0.06164779545147583,4,12
0.034,125,cross,23,0.022254513174260873,6.57539783386112e-05,0.05735541353457162,4,12
0.034,125,cross,24,0.022479097716745333,0.00010638328358727094,0.16568452554555996,4,12
0.034,125,cross,25,0.022023801490406097,6.174685669547254e-05,0.07242937904889532,4,12
0.034,125,cross,26,0.022265765250971254,7.406676058184056e-05,0.033927644898740776,4,12
0.034,125,cross,27,0.02230892654786072,8.004414868301692e-05,0.1016408828043971,4,12
0.034,125,cross,28,0.022675199175170458,0.0001184283147032662,0.11193204873075824,4,12
0.034,125,cross,29,0.022927311048604248,0.00018384907917217734,0.04441338080818933,4,12
0.034,125,cross,30,0.02307493799120668,0.00023051550782994057,0.07278188661013804,4,12
0.034,125,cross,31,0.02310051774665721,0.0002939706537161113,0.08163867815588069,4,12
0.034,125,cross,32,0.023310566951156214,0.00032766327509555615,0.061263340878744826,4,12
0.034,125,cross,33,0.023055767559183107,0.00031422640872381735,0.11894831434220253,4,12
0.034,125,cross,34,0.023178395587663284,0.0003132274202210162,0.11484712135168418,4,12
0.034,125,cross,35,0.022750421066052767,0.0003990541453440655,0.05376771151323681,4,12
0.034,125,cross,36,0.02282981357200745,0.00045506492805731186,0.10242934635969102,4,12
0.034,125,cross,37,0.02341632689492285,0.0004820199844547646,0.08417203525243269,4,12
0.034,125,cross,38,0.023106980542966855,0.00038633806448305546,0.06677796670490507,4,12
0.034,125,cross,39,0.023224764056575947,0.00038255096336401947,0.038694356110441114,4,12
0.034,125,cross,40,0.023285634943284797,0.0004517120252424939,0.0784820842695813,4,12
0.034,125,cross,41,0.023191347937511497,0.0006101616912107827,0.09412221846866474,4,12
0.034,125,cross,42,0.023217355332606122,0.000771337101759291,0.08220980134428865,4,12
0.034,125,cross,43,0.023457030536756324,0.0009079284931099048,0.09022990888865594,4,12
0.034,125,cross,44,0.023571986954645702,0.0009931435877173096,0.08220713883672867,4,12
0.034,125,cross,45,0.024220806028218134,0.0011654628095716763,0.12052351413265451,4,12
0.034,125,cross,46,0.024343203296650243,0.0014934808279749288,0.12830859891662977,4,12
0.034,125,cross,47,0.0244239667628318,0.0014354723974899645,0.09546234150173849,4,12
0.034,125,cross,48,0.024399258439812523,0.001631810113083155,0.0716066584793334,4,12
0.034,125,cross,49,0.024569493955348517,0.001696236379995875,0.07330043104845323,4,12
0.034,125,cross,50,0.024928525202144492,0.00179811384776407,0.07346852117651874,4,12
0.034,125,cross,51,0.024965601399031607,0.001667009404789976,0.06392489311303934,4,12
0.034,125,cross,52,0.024865788625384726,0.0016573914410243323,0.12273655997293133,4,12
0.034,125,cross,53,0.02491564149786116,0.0017914427900835009,0.07386977171399138,4,12
0.034,125,cross,54,0.024848966659518218,0.0017044303954212956,0.07889307220937297,4,12
0.034,125,cross,55,0.02483705575492248,0.0017844126900439254,0.1261363849074645,4,12
0.034,125,cross,56,0.025067182373132494,0.0021842841357877546,0.09485327074022556,4,12
0.034,125,cross,57,0.025054559870875112,0.0026174621872424044,0.06304564699068921,4,12
0.034,125,cross,58,0.02517472977151813,0.002448845642894842,0.05457488040440526,4,12
0.034,125,cross,59,0.02519804597215063,0.002556813868412949,0.09973738527807435,4,12
0.034,125,cross,60,0.024865879479882006,0.0025993078465952387,0.12640076719128376,4,12
0.034,125,cross,61,0.024630810441227047,0.00227939521551037,0.10422532138042503,4,12
0.034,125,cross,62,0.025006987155312743,0.0026966743177969225,0.10302094314102221,4,12
